Database,Talker,Age,Gender,category,Quantity,Word,Token,F1,F2
Persson2021,SW_012,22,female,[æ],short,härr,5,783.02722998963,1583.04339701169
Persson2021,SW_012,22,female,[æ],short,härr,6,730.467984259816,1627.48304704692
Persson2021,SW_012,22,female,[æ],short,härr,7,788.879608040195,1653.22484281513
Persson2021,SW_012,22,female,[æ],short,härr,8,802.413454381326,1651.18299715945
Persson2021,SW_012,22,female,[æ],short,härr,9,777.28403180378,1659.15650495494
Persson2021,SW_012,22,female,[æ],short,härr,10,758.442144070095,1616.35269725109
Persson2021,SW_012,22,female,[oː],long,håd,1,500.526228593256,601.822131732739
Persson2021,SW_012,22,female,[oː],long,håd,2,495.39001219446,1872.72514112081
Persson2021,SW_012,22,female,[oː],long,håd,3,502.519360700914,2636.95057042427
Persson2021,SW_012,22,female,[oː],long,håd,4,235.870931426853,536.883136010556
Persson2021,SW_012,22,female,[oː],long,håd,5,296.43798,874.61565
Persson2021,SW_012,22,female,[oː],long,håd,6,531.293667384883,1851.5225966198
Persson2021,SW_012,22,female,[oː],long,håd,7,515.55419438292,2955.321990664
Persson2021,SW_012,22,female,[oː],long,håd,8,499.313769532097,2425.17085150686
Persson2021,SW_012,22,female,[oː],long,håd,9,502.060836019418,3068.52677312261
Persson2021,SW_012,22,female,[ɔ],short,hådd,1,513.061133469271,847.82411519765
Persson2021,SW_012,22,female,[ɔ],short,hådd,2,548.163601739781,892.66512355178
Persson2021,SW_012,22,female,[ɔ],short,hådd,3,593.68426253345,934.87595406922
Persson2021,SW_012,22,female,[ɔ],short,hådd,4,553.129043933728,905.901515123945
Persson2021,SW_012,22,female,[ɔ],short,hådd,5,493.304262873045,836.192680225173
Persson2021,SW_012,22,female,[ɔ],short,hådd,6,539.277074288423,845.183683002297
Persson2021,SW_012,22,female,[ɔ],short,hådd,7,478.326586582635,853.316406634086
Persson2021,SW_012,22,female,[ɔ],short,hådd,8,544.738347992945,921.122062393704
Persson2021,SW_012,22,female,[ɔ],short,hådd,9,542.251222205623,884.913673340415
Persson2021,SW_012,22,female,[ɔ],short,hådd,10,492.486122953737,859.52959163633
Persson2021,SW_012,22,female,[øː],long,höd,1,587.068685790565,1667.19511610221
Persson2021,SW_012,22,female,[øː],long,höd,2,575.756733646379,1613.61935599507
Persson2021,SW_012,22,female,[øː],long,höd,3,588.50675593158,1678.49332350606
Persson2021,SW_012,22,female,[øː],long,höd,4,656.187613148509,1562.30565253743
Persson2021,SW_012,22,female,[øː],long,höd,5,603.226207683926,1665.50320149578
Persson2021,SW_012,22,female,[øː],long,höd,6,669.599355373537,1570.60665521209
Persson2021,SW_012,22,female,[øː],long,höd,7,647.673835008899,1547.34607474066
Persson2021,SW_012,22,female,[øː],long,höd,8,599.434494471429,1535.57288035927
Persson2021,SW_012,22,female,[øː],long,höd,9,570.199550440655,1569.80936939066
Persson2021,SW_012,22,female,[øː],long,höd,10,611.187413188022,1544.85462026126
Persson2021,SW_012,22,female,[ø],short,hödd,1,586.467069227238,1638.51807891183
Persson2021,SW_012,22,female,[ø],short,hödd,2,535.813679015573,1684.00282883054
Persson2021,SW_012,22,female,[ø],short,hödd,3,555.327134603944,1635.89530817732
Persson2021,SW_012,22,female,[ø],short,hödd,4,473.196894307718,1697.97089696514
Persson2021,SW_012,22,female,[ø],short,hödd,5,542.707707595539,1674.9402271349
Persson2021,SW_012,22,female,[ø],short,hödd,6,526.96356863452,1535.571058546
Persson2021,SW_012,22,female,[ø],short,hödd,7,560.375618952267,1608.84771807149
Persson2021,SW_012,22,female,[ø],short,hödd,8,528.724856280688,1637.45964340577
Persson2021,SW_012,22,female,[ø],short,hödd,9,542.096893715341,1655.08837988677
Persson2021,SW_012,22,female,[ø],short,hödd,10,515.042432153247,1661.4949157527
Persson2021,SW_012,22,female,[œː],long,hörd,1,683.146335616565,1276.03851994483
Persson2021,SW_012,22,female,[œː],long,hörd,2,616.314040406888,1248.46322442128
Persson2021,SW_012,22,female,[œː],long,hörd,3,619.866873034004,1251.82601832174
Persson2021,SW_012,22,female,[œː],long,hörd,4,590.92414655848,1239.42916162641
Persson2021,SW_012,22,female,[œː],long,hörd,5,605.729756137829,1239.16163107683
Persson2021,SW_012,22,female,[œː],long,hörd,6,591.254970445196,1221.04650115582
Persson2021,SW_012,22,female,[œː],long,hörd,7,589.93515448408,1240.94818874754
Persson2021,SW_012,22,female,[œː],long,hörd,8,662.857303577059,1259.57118377636
Persson2021,SW_012,22,female,[œː],long,hörd,9,567.75536,1176.41798
Persson2021,SW_012,22,female,[œː],long,hörd,10,613.274313372394,1230.82272784105
Persson2021,SW_012,22,female,[œ],short,hörr,1,502.397378126784,1329.77601930081
Persson2021,SW_012,22,female,[œ],short,hörr,2,581.490306446831,1347.70599851458
Persson2021,SW_012,22,female,[œ],short,hörr,3,508.186677146925,1376.09493413588
Persson2021,SW_012,22,female,[œ],short,hörr,4,544.34206905881,1360.29228733878
Persson2021,SW_012,22,female,[œ],short,hörr,5,491.06117140776,1357.75019472844
Persson2021,SW_012,22,female,[œ],short,hörr,6,501.294278806904,1301.78417653293
Persson2021,SW_012,22,female,[œ],short,hörr,7,560.785998149066,1327.2042901774
Persson2021,SW_012,22,female,[œ],short,hörr,8,510.941133735269,1321.40476545856
Persson2021,SW_012,22,female,[œ],short,hörr,9,485.803077178859,1392.4450386323
Persson2021,SW_012,22,female,[œ],short,hörr,10,539.233640217574,1235.45445521438
Persson2021,SW_013,25,female,[ɑː],long,had,1,567.77826194805,951.18077616563
Persson2021,SW_013,25,female,[ɑː],long,had,2,560.36989320278,883.597560089342
Persson2021,SW_013,25,female,[ɑː],long,had,3,647.268886866663,889.486898566109
Persson2021,SW_013,25,female,[ɑː],long,had,4,608.016515189265,887.429726583695
Persson2021,SW_013,25,female,[ɑː],long,had,5,589.334473301376,936.704271735011
Persson2021,SW_013,25,female,[ɑː],long,had,6,714.533025006867,1027.82621685856
Persson2021,SW_013,25,female,[ɑː],long,had,7,660.963178985929,853.289836147583
Persson2021,SW_013,25,female,[ɑː],long,had,8,742.878757383198,901.878607978598
Persson2021,SW_013,25,female,[ɑː],long,had,9,659.779515835444,970.31377906744
Persson2021,SW_013,25,female,[ɑː],long,had,10,685.618471081276,824.039805201626
Persson2021,SW_013,25,female,[a],short,hadd,1,911.432811032391,1526.88617736645
Persson2021,SW_013,25,female,[a],short,hadd,2,954.197896710429,1502.58710260293
Persson2021,SW_013,25,female,[a],short,hadd,3,854.62183221698,1298.70371845892
Persson2021,SW_013,25,female,[a],short,hadd,4,789.936939876739,1599.93226872778
Persson2021,SW_013,25,female,[a],short,hadd,5,906.787039706096,1519.07096403166
Persson2021,SW_013,25,female,[a],short,hadd,6,817.603165682808,1436.63923186872
Persson2021,SW_013,25,female,[a],short,hadd,7,676.01957066616,1348.1915830423
Persson2021,SW_013,25,female,[a],short,hadd,8,905.530303395322,1585.96193110042
Persson2021,SW_013,25,female,[a],short,hadd,9,725.803989049036,1324.14504054969
Persson2021,SW_013,25,female,[a],short,hadd,10,649.521586047836,1262.72246355009
Persson2021,SW_013,25,female,[eː],long,hed,1,463.84652626357,2387.88067359565
Persson2021,SW_013,25,female,[eː],long,hed,2,436.030902689651,2459.70612087967
Persson2021,SW_013,25,female,[eː],long,hed,3,429.899004708336,2583.46511522186
Persson2021,SW_013,25,female,[eː],long,hed,4,391.1022,2427.853195
Persson2021,SW_013,25,female,[eː],long,hed,5,402.627655320792,2608.37179261355
Persson2021,SW_013,25,female,[eː],long,hed,6,387.640106832144,2639.27435124267
Persson2021,SW_013,25,female,[eː],long,hed,7,397.429570797114,2578.60747536475
Persson2021,SW_013,25,female,[eː],long,hed,8,407.071904005678,2628.11033502247
Persson2021,SW_013,25,female,[eː],long,hed,9,389.267331098704,2757.29247878444
Persson2021,SW_013,25,female,[eː],long,hed,10,370.369535253206,2766.92935588602
Persson2021,SW_013,25,female,[ɛ],short,hedd,1,461.018637030418,2133.563865
Persson2021,SW_013,25,female,[ɛ],short,hedd,2,571.246623393795,2172.94710725251
Persson2021,SW_013,25,female,[ɛ],short,hedd,3,559.606380097875,2097.48988724886
Persson2021,SW_013,25,female,[ɛ],short,hedd,4,610.67179082811,1644.64446947413
Persson2021,SW_013,25,female,[ɛ],short,hedd,5,583.819382523258,2152.31913035841
Persson2021,SW_013,25,female,[ɛ],short,hedd,6,648.20017665088,2023.51993832541
Persson2021,SW_013,25,female,[ɛ],short,hedd,7,584.025877538937,2098.53450865497
Persson2021,SW_013,25,female,[ɛ],short,hedd,8,587.695706066543,2147.59436616834
Persson2021,SW_013,25,female,[ɛ],short,hedd,9,542.082525349871,2169.14320118702
Persson2021,SW_013,25,female,[ɛ],short,hedd,10,587.392924472003,1757.36477354486
Persson2021,SW_013,25,female,[iː],long,hid,1,390.751857202731,2071.97287750141
Persson2021,SW_013,25,female,[iː],long,hid,2,412.300862349161,1994.01642129164
Persson2021,SW_013,25,female,[iː],long,hid,3,408.503898691998,1937.67470449566
Persson2021,SW_013,25,female,[iː],long,hid,4,436.769031237404,2014.53427779218
Persson2021,SW_013,25,female,[iː],long,hid,5,341.96674867467,1993.80160524787
Persson2021,SW_013,25,female,[iː],long,hid,6,431.055022785765,1979.31643668575
Persson2021,SW_013,25,female,[iː],long,hid,7,427.979856439682,1975.35635845668
Persson2021,SW_013,25,female,[iː],long,hid,8,426.326971997006,2028.14742663446
Persson2021,SW_013,25,female,[iː],long,hid,9,428.002342971183,2021.58152637988
Persson2021,SW_013,25,female,[iː],long,hid,10,373.782136805643,1934.70984877151
Persson2021,SW_013,25,female,[ɪ],short,hidd,1,357.419971058044,2592.60673
Persson2021,SW_013,25,female,[ɪ],short,hidd,2,347.71529258,2292.363955
Persson2021,SW_013,25,female,[ɪ],short,hidd,3,451.169482072872,2711.07082072019
Persson2021,SW_013,25,female,[ɪ],short,hidd,4,431.770177680733,2649.83317040953
Persson2021,SW_013,25,female,[ɪ],short,hidd,5,339.052360583172,2706.27633674164
Persson2021,SW_013,25,female,[ɪ],short,hidd,6,401.173315407932,2685.64050699552
Persson2021,SW_013,25,female,[ɪ],short,hidd,7,393.069723387558,2651.43784121275
Persson2021,SW_013,25,female,[ɪ],short,hidd,8,425.403720562953,2626.94248993438
Persson2021,SW_013,25,female,[ɪ],short,hidd,9,426.456263239125,2602.66060991234
Persson2021,SW_013,25,female,[ɪ],short,hidd,10,356.103228687761,2705.24186792881
Persson2021,SW_013,25,female,[uː],long,hod,1,395.02054464706,767.023381516413
Persson2021,SW_013,25,female,[uː],long,hod,2,463.141280535406,706.095719530717
Persson2021,SW_013,25,female,[uː],long,hod,3,459.114286858983,687.008758576333
Persson2021,SW_013,25,female,[uː],long,hod,4,440.910426381128,706.78642023994
Persson2021,SW_013,25,female,[uː],long,hod,5,439.9772567,633.939303
Persson2021,SW_013,25,female,[uː],long,hod,6,459.799808982328,494.661443612763
Persson2021,SW_013,25,female,[uː],long,hod,7,436.914553765522,553.144419410411
Persson2021,SW_013,25,female,[uː],long,hod,8,399.55209383438,591.533502551045
Persson2021,SW_013,25,female,[uː],long,hod,9,442.673855054299,546.176836725458
Persson2021,SW_013,25,female,[uː],long,hod,10,459.850120265222,1060.57253825621
Persson2021,SW_013,25,female,[ʊ],short,hodd,1,494.250006542189,735.504638241851
Persson2021,SW_013,25,female,[ʊ],short,hodd,2,437.540154418047,716.946817129103
Persson2021,SW_013,25,female,[ʊ],short,hodd,3,426.386537604238,658.901003559019
Persson2021,SW_013,25,female,[ʊ],short,hodd,4,423.550526099936,755.182805540936
Persson2021,SW_013,25,female,[ʊ],short,hodd,5,482.350115370687,651.092769095239
Persson2021,SW_013,25,female,[ʊ],short,hodd,6,453.149463749133,702.4295508
Persson2021,SW_013,25,female,[ʊ],short,hodd,7,473.785070523551,646.96224638324
Persson2021,SW_013,25,female,[ʊ],short,hodd,8,459.705971791233,783.170024094232
Persson2021,SW_013,25,female,[ʊ],short,hodd,9,438.297956300134,772.133756301041
Persson2021,SW_013,25,female,[ʊ],short,hodd,10,435.869884034635,756.943501099076
Persson2021,SW_013,25,female,[ʉː],long,hud,1,436.818473160216,1683.04916837639
Persson2021,SW_013,25,female,[ʉː],long,hud,2,381.693876778562,1654.78427102296
Persson2021,SW_013,25,female,[ʉː],long,hud,3,436.212546893103,1709.26482102932
Persson2021,SW_013,25,female,[ʉː],long,hud,4,387.873557941587,1737.23760641921
Persson2021,SW_013,25,female,[ʉː],long,hud,5,367.064441777276,1638.24782958833
Persson2021,SW_013,25,female,[ʉː],long,hud,6,435.256169654038,1691.67819330395
Persson2021,SW_013,25,female,[ʉː],long,hud,7,441.779436257481,1752.85985975481
Persson2021,SW_013,25,female,[ʉː],long,hud,8,441.796749180104,1743.12652067382
Persson2021,SW_013,25,female,[ʉː],long,hud,9,432.154559489657,1721.63182797947
Persson2021,SW_013,25,female,[ʉː],long,hud,10,402.853934803372,1677.74392863498
Persson2021,SW_013,25,female,[ɵ],short,hudd,1,350.957482559367,976.441995174805
Persson2021,SW_013,25,female,[ɵ],short,hudd,2,417.407482204626,1069.69780640847
Persson2021,SW_013,25,female,[ɵ],short,hudd,3,319.404148500584,1036.69420599348
Persson2021,SW_013,25,female,[ɵ],short,hudd,4,453.487997467974,1014.17077810583
Persson2021,SW_013,25,female,[ɵ],short,hudd,5,332.910994810591,981.190319375441
Persson2021,SW_013,25,female,[ɵ],short,hudd,6,470.032031201059,1035.91341376351
Persson2021,SW_013,25,female,[ɵ],short,hudd,7,473.140663943755,1103.08159148874
Persson2021,SW_013,25,female,[ɵ],short,hudd,8,424.12848721907,1011.75747298481
Persson2021,SW_013,25,female,[ɵ],short,hudd,9,424.124074320595,1042.50921405433
Persson2021,SW_013,25,female,[yː],long,hyd,1,418.562478552755,1935.54948299854
Persson2021,SW_013,25,female,[yː],long,hyd,2,365.093215262388,1873.90577456569
Persson2021,SW_013,25,female,[yː],long,hyd,3,343.365397578457,1865.26023101557
Persson2021,SW_013,25,female,[yː],long,hyd,4,337.779254003742,1957.74023760797
Persson2021,SW_013,25,female,[yː],long,hyd,5,352.574771277173,2004.41055223248
Persson2021,SW_013,25,female,[yː],long,hyd,6,368.722437001153,2065.23242299341
Persson2021,SW_013,25,female,[yː],long,hyd,7,321.089687556177,2136.08732448072
Persson2021,SW_013,25,female,[yː],long,hyd,8,313.476445904515,1985.07801942548
Persson2021,SW_013,25,female,[yː],long,hyd,9,377.608817062738,2273.52396919817
Persson2021,SW_013,25,female,[yː],long,hyd,10,382.925116189624,2194.11400649078
Persson2021,SW_013,25,female,[ʏ],short,hydd,1,289.878216230194,2470.86524712109
Persson2021,SW_013,25,female,[ʏ],short,hydd,2,348.338375045336,2481.46867689929
Persson2021,SW_013,25,female,[ʏ],short,hydd,3,390.711075842092,2497.23948424776
Persson2021,SW_013,25,female,[ʏ],short,hydd,4,327.68057593088,2536.3656441072
Persson2021,SW_013,25,female,[ʏ],short,hydd,5,359.530825855048,2374.16302432031
Persson2021,SW_013,25,female,[ʏ],short,hydd,6,433.105770428744,2273.73929219614
Persson2021,SW_013,25,female,[ʏ],short,hydd,7,344.804347452631,2590.75395425671
Persson2021,SW_013,25,female,[ʏ],short,hydd,8,348.678644217055,2450.91946964741
Persson2021,SW_013,25,female,[ʏ],short,hydd,9,341.315722184928,2485.07596293407
Persson2021,SW_013,25,female,[ʏ],short,hydd,10,351.63827201227,2578.22172926369
Persson2021,SW_013,25,female,[ɛː],long,häd,1,1043.34458487625,1825.19128102406
Persson2021,SW_013,25,female,[ɛː],long,häd,2,1014.82632744975,1511.351931424
Persson2021,SW_013,25,female,[ɛː],long,häd,3,806.662076687177,1702.63613524029
Persson2021,SW_013,25,female,[ɛː],long,häd,4,911.134036736586,1689.90555362027
Persson2021,SW_013,25,female,[ɛː],long,häd,5,846.318340678764,1786.44123636242
Persson2021,SW_013,25,female,[ɛː],long,häd,6,872.49124831479,1772.74970083388
Persson2021,SW_013,25,female,[ɛː],long,häd,7,896.046256727721,1711.31741986028
Persson2021,SW_013,25,female,[ɛː],long,häd,8,937.402180128108,1776.30568420717
Persson2021,SW_013,25,female,[ɛː],long,häd,9,830.304833009058,1749.35480567995
Persson2021,SW_013,25,female,[ɛː],long,häd,10,853.979410074921,1762.75927602711
Persson2021,SW_013,25,female,[ɛ],short,hädd,11,971.315912244314,1965.28795209304
Persson2021,SW_013,25,female,[ɛ],short,hädd,12,795.197760510699,1891.19776338894
Persson2021,SW_013,25,female,[ɛ],short,hädd,13,751.542104266445,1866.29693220737
Persson2021,SW_013,25,female,[ɛ],short,hädd,14,699.306360012461,1934.79258528004
Persson2021,SW_013,25,female,[ɛ],short,hädd,15,696.295534429073,2036.21900016419
Persson2021,SW_013,25,female,[ɛ],short,hädd,16,599.534814773438,2038.16985631094
Persson2021,SW_013,25,female,[ɛ],short,hädd,17,638.330032144583,2097.96253371113
Persson2021,SW_013,25,female,[ɛ],short,hädd,18,806.225289607227,1895.41470927359
Persson2021,SW_013,25,female,[ɛ],short,hädd,19,684.319728290571,1999.40476776664
Persson2021,SW_013,25,female,[ɛ],short,hädd,20,706.496496345909,2033.13906728181
Persson2021,SW_013,25,female,[æː],long,härd,1,1027.12314219199,1718.81194924551
Persson2021,SW_013,25,female,[æː],long,härd,2,1004.85532741992,1706.62282946442
Persson2021,SW_013,25,female,[æː],long,härd,3,979.115972244144,1672.42781145193
Persson2021,SW_013,25,female,[æː],long,härd,4,994.941041321069,1603.0022777406
Persson2021,SW_013,25,female,[æː],long,härd,5,1103.1596737349,1724.98234946807
Persson2021,SW_013,25,female,[æː],long,härd,6,1052.12293828386,1687.07925971453
Persson2021,SW_013,25,female,[æː],long,härd,7,1036.19895691096,1688.60983998355
Persson2021,SW_013,25,female,[æː],long,härd,8,1140.02508991502,1729.55914267942
Persson2021,SW_013,25,female,[æː],long,härd,9,954.58124371062,1711.43058164436
Persson2021,SW_013,25,female,[æː],long,härd,10,941.357180029325,1644.38050639397
Persson2021,SW_013,25,female,[æ],short,härr,1,897.296051815022,1695.88653676993
Persson2021,SW_013,25,female,[æ],short,härr,2,1085.94210803282,1705.71817023876
Persson2021,SW_013,25,female,[æ],short,härr,3,1000.77355850674,1716.00204280572
Persson2021,SW_013,25,female,[æ],short,härr,4,953.225372604434,1550.6607390858
Persson2021,SW_013,25,female,[æ],short,härr,5,1022.83577396849,1751.08329319281
Persson2021,SW_013,25,female,[æ],short,härr,6,974.393175830242,1673.21326904443
Persson2021,SW_013,25,female,[æ],short,härr,7,899.901913388169,1679.74329089354
Persson2021,SW_013,25,female,[æ],short,härr,8,1010.89511523207,1700.81709543965
Persson2021,SW_013,25,female,[æ],short,härr,9,868.515760790637,1689.76141509726
Persson2021,SW_013,25,female,[æ],short,härr,10,884.542096181856,1634.94044697298
Persson2021,SW_013,25,female,[oː],long,håd,1,468.557319601486,533.235628979053
Persson2021,SW_013,25,female,[oː],long,håd,2,436.211384297549,549.996350013705
Persson2021,SW_013,25,female,[oː],long,håd,3,402.682860417066,570.559112086363
